listing_id,city,neighborhood,property_type,bedrooms,bathrooms,sqft,year_built,garage_spaces,has_pool,hoa_monthly_fee,list_price,zestimate,price_per_sqft,days_on_market,list_year
ZL101108,"Boston, MA",Dorchester,Condo,2,2.0,1386,2023.0,2,0,0.0,491724,473509,354.78,30,2022
ZL101109,"Boston, MA",East Boston,Condo,3,3.0,1302,1977.0,2,0,0.0,564463,565789,433.54,6,2024
ZL101110,"Boston, MA",South Boston,Condo,2,3.0,1394,2001.0,2,0,335.0,709835,702743,509.21,40,2022
ZL101111,"Boston, MA",Fenway,Condo,3,2.5,1742,2017.0,1,1,0.0,970204,986324,556.95,15,2024
ZL101112,"Boston, MA",Beacon Hill,Townhouse,3,1.5,2107,1957.0,2,1,0.0,1241702,1247219,589.32,4,2023
ZL101113,"Boston, MA",Mattapan,Multi-Family,2,4.0,1138,1999.0,3,0,0.0,613559,576620,539.16,75,2024
ZL101114,"Boston, MA",South Boston,Townhouse,5,1.0,2264,2021.0,1,1,0.0,1315148,1294043,580.9,1,2021
ZL101115,"Boston, MA",Charlestown,Townhouse,2,3.0,1614,1961.0,2,1,0.0,919415,900188,569.65,76,2022
ZL101116,"Boston, MA",Mattapan,Condo,2,2.0,1696,1998.0,2,1,0.0,557669,554822,328.81,31,2024
ZL101117,"Boston, MA",West Roxbury,Condo,4,2.5,1773,2019.0,2,0,453.0,844134,836523,476.1,11,2023
ZL101118,"Boston, MA",South Boston,Condo,3,2.0,1642,1970.0,2,0,90.0,943137,872910,574.38,17,2024
ZL101119,"Boston, MA",East Boston,Condo,3,3.0,1418,2006.0,2,0,121.0,658645,699683,464.49,9,2024
ZL101120,"Boston, MA",South End,Condo,1,1.5,1515,2015.0,1,1,453.0,865844,872799,571.51,4,2022
ZL101121,"Boston, MA",West Roxbury,Multi-Family,3,3.0,1370,1997.0,1,0,555.0,955824,934023,697.68,94,2023
ZL101122,"Boston, MA",Back Bay,Condo,1,2.0,1109,1970.0,2,1,168.0,684989,708414,617.66,8,2024
ZL101123,"Boston, MA",South Boston,Condo,2,3.5,1533,2004.0,1,1,223.0,940603,922686,613.57,65,2024
ZL101124,"Boston, MA",West Roxbury,Townhouse,3,4.0,1067,2015.0,1,0,0.0,493363,501897,462.38,83,2022
ZL101125,"Boston, MA",Roxbury,Condo,1,1.5,1167,2004.0,1,0,65.0,423685,412545,363.05,15,2023
ZL101126,"Boston, MA",Roxbury,Multi-Family,2,2.0,1243,1985.0,2,0,0.0,565595,523657,455.02,7,2021
ZL101127,"Boston, MA",Roxbury,Single Family,3,2.0,1708,2001.0,2,1,0.0,815239,814805,477.31,13,2024
ZL101128,"Boston, MA",South End,Townhouse,3,2.5,1376,1998.0,3,0,0.0,842323,817107,612.15,9,2021
ZL101129,"Boston, MA",Back Bay,Condo,3,3.5,1290,,3,0,0.0,905176,877854,701.69,29,2023
ZL101130,"Boston, MA",Dorchester,Multi-Family,2,2.5,1146,1984.0,2,0,0.0,645640,629037,563.39,5,2023
ZL101131,"Boston, MA",West Roxbury,Townhouse,4,2.0,1826,1983.0,1,0,185.0,865815,869741,474.16,24,2023
ZL101132,"Boston, MA",Fenway,Condo,2,2.0,1266,2010.0,0,0,0.0,516337,517664,407.85,75,2022
ZL101133,"Boston, MA",Beacon Hill,Condo,2,3.0,1636,1995.0,2,0,481.0,936532,994782,572.45,29,2022
ZL101134,"Boston, MA",East Boston,Condo,5,1.0,1915,1984.0,3,0,91.0,832716,832913,434.84,30,2022
ZL101135,"Boston, MA",East Boston,Multi-Family,3,3.0,1522,2009.0,2,1,465.0,888656,866623,583.87,66,2023
ZL101136,"Boston, MA",South Boston,Multi-Family,5,1.0,1810,2012.0,2,1,0.0,1892357,1912653,1045.5,1,2024
ZL101137,"Boston, MA",South Boston,Townhouse,3,2.0,1436,2009.0,3,0,568.0,1002429,1048810,698.07,3,2022
ZL101138,"Boston, MA",West Roxbury,Condo,4,2.0,1618,2020.0,0,1,0.0,817566,781392,505.29,31,2024
ZL101139,"Boston, MA",South Boston,Condo,3,3.0,1361,1998.0,2,0,280.0,682014,683270,501.11,79,2024
ZL101140,"Boston, MA",Dorchester,Condo,2,2.0,1196,2005.0,0,0,258.0,464851,475009,388.67,4,2024
ZL101141,"Boston, MA",Dorchester,Condo,3,3.5,1685,1996.0,1,0,97.0,811709,877530,481.73,21,2024
ZL101142,"Boston, MA",Roxbury,Single Family,2,2.0,1410,2012.0,3,0,289.0,622399,609651,441.42,7,2021
ZL101143,"Boston, MA",Charlestown,Single Family,2,3.0,1452,2009.0,2,0,510.0,1069517,1107223,736.58,29,2024
ZL101144,"Boston, MA",Fenway,Multi-Family,5,3.5,2188,2005.0,2,1,315.0,1596820,1651475,729.81,25,2022
ZL101145,"Boston, MA",South Boston,Condo,3,3.0,2099,1965.0,2,0,,1194122,1226445,568.9,1,2024
ZL101146,"Boston, MA",East Boston,Condo,3,1.5,1524,2008.0,3,1,513.0,643571,632351,422.29,6,2022
ZL101147,"Boston, MA",Roxbury,Townhouse,3,3.5,1260,2022.0,2,0,0.0,515423,507565,409.07,30,2021
ZL101148,"Boston, MA",Mattapan,Multi-Family,1,4.0,1501,1996.0,0,0,0.0,724296,727799,482.54,14,2022
ZL101149,"Boston, MA",Allston/Brighton,Condo,3,1.0,1517,1994.0,3,0,0.0,549057,541830,361.94,5,2022
ZL101150,"Boston, MA",South Boston,Condo,1,2.0,1306,2007.0,2,0,256.0,757460,737450,579.98,28,2023
ZL101151,"Boston, MA",South End,Condo,3,1.5,1790,2008.0,2,0,440.0,1248903,1194638,697.71,12,2024
ZL101152,"Boston, MA",South End,Multi-Family,3,3.0,1238,1991.0,0,1,0.0,1042486,1051495,842.07,80,2022
ZL101153,"Boston, MA",South End,Condo,2,3.5,1685,1993.0,2,0,408.0,968147,958752,574.57,25,2023
ZL101154,"Boston, MA",Jamaica Plain,Condo,1,2.0,1321,1996.0,1,0,396.0,562211,553495,425.6,17,2022
ZL101155,"Boston, MA",Fenway,Multi-Family,4,1.5,1922,1964.0,2,0,554.0,1260225,1271117,655.68,3,2022
ZL101156,"Boston, MA",South End,Single Family,3,2.0,1008,1981.0,2,0,245.0,816701,782770,810.22,4,2024
ZL101157,"Boston, MA",South Boston,Multi-Family,4,3.0,2112,2005.0,2,0,107.0,1673185,1627966,792.23,12,2021
ZL101158,"Boston, MA",Fenway,Single Family,2,2.5,1605,1963.0,2,0,391.0,766551,783805,477.6,11,2023
ZL101159,"Boston, MA",West Roxbury,Single Family,3,2.0,1365,1952.0,0,0,0.0,744975,711483,545.77,62,2023
ZL101160,"Boston, MA",West Roxbury,Single Family,2,2.0,1401,2009.0,1,1,0.0,829167,805414,591.84,5,2022
ZL101161,"Boston, MA",Jamaica Plain,Condo,2,1.0,1038,1957.0,2,0,213.0,373390,363474,359.72,33,2022
ZL101162,"Boston, MA",Fenway,Condo,3,4.0,1525,1998.0,2,1,491.0,721298,697528,472.98,36,2023
ZL101163,"Boston, MA",Fenway,Condo,5,1.5,1942,2002.0,1,1,0.0,836228,868549,430.6,12,2022
ZL101164,"Boston, MA",East Boston,Condo,2,3.5,1379,1993.0,0,0,402.0,602020,643085,436.56,9,2023
ZL101165,"Boston, MA",Back Bay,Condo,3,3.5,1821,2011.0,2,0,297.0,1382387,1339422,759.14,30,2023
ZL101166,"Boston, MA",Mattapan,Condo,3,1.5,1373,1998.0,0,0,427.0,442277,459208,322.12,1,2023
ZL101167,"Boston, MA",Back Bay,Multi-Family,3,3.5,1560,2001.0,1,0,587.0,1601210,1590730,1026.42,10,2023
ZL101168,"Boston, MA",South End,Condo,3,4.0,1527,2012.0,2,0,0.0,908634,865180,595.05,26,2022
ZL101169,"Boston, MA",Hyde Park,Condo,1,3.0,1024,2017.0,1,0,0.0,474394,482686,463.28,31,2024
ZL101170,"Boston, MA",Roxbury,Single Family,2,2.0,1419,1985.0,2,0,0.0,720940,739011,508.06,89,2023
ZL101171,"Boston, MA",Dorchester,Multi-Family,3,2.0,1634,1977.0,2,0,182.0,824382,854648,504.52,16,2023
ZL101172,"Boston, MA",Jamaica Plain,Single Family,4,2.5,2222,1980.0,1,0,0.0,956483,944729,430.46,12,2021
ZL101173,"Boston, MA",Jamaica Plain,Townhouse,3,3.0,1835,1998.0,2,0,0.0,814414,790301,443.82,1,2022
ZL101174,"Boston, MA",Dorchester,Multi-Family,3,2.0,1355,2009.0,1,0,0.0,662932,650283,489.25,8,2021
ZL101175,"Boston, MA",South End,Condo,3,2.0,1781,2017.0,1,0,0.0,1034079,1012610,580.62,28,2022
ZL101176,"Boston, MA",Charlestown,Townhouse,3,2.0,1706,2017.0,2,0,,1045333,1008370,612.74,21,2023
ZL101177,"Boston, MA",South Boston,Condo,3,2.0,1554,2001.0,0,1,156.0,955592,915100,614.92,3,2023
ZL101178,"Boston, MA",Roxbury,Condo,3,2.5,1238,1977.0,2,1,121.0,383392,388008,309.69,2,2022
ZL101179,"Boston, MA",South Boston,Single Family,1,2.5,1333,2023.0,1,0,0.0,1099876,1034861,825.11,24,2023
ZL101180,"Boston, MA",Back Bay,Condo,2,1.0,1334,1997.0,3,0,,981887,925188,736.05,5,2024
ZL101181,"Boston, MA",Roxbury,Condo,1,3.5,1384,2007.0,2,1,0.0,391341,450472,282.76,2,2021
ZL101182,"Boston, MA",Beacon Hill,Single Family,3,2.5,1692,1993.0,0,1,270.0,1322208,1341258,781.45,17,2024
ZL101183,"Boston, MA",South Boston,Condo,4,2.5,1365,1995.0,1,0,501.0,615636,640167,451.02,25,2024
ZL101184,"Boston, MA",Roxbury,Multi-Family,2,1.5,792,1976.0,2,1,0.0,418352,425627,528.22,103,2024
ZL101185,"Boston, MA",Charlestown,Townhouse,3,1.0,1265,1967.0,2,0,411.0,656524,633585,518.99,20,2022
ZL101186,"Boston, MA",Mattapan,Townhouse,3,2.0,2120,2008.0,1,0,0.0,880008,902801,415.1,2,2023
ZL101187,"Boston, MA",South End,Condo,4,2.0,1814,2017.0,2,0,182.0,1103065,1090839,608.08,2,2022
ZL101188,"Boston, MA",South End,Condo,2,2.5,1108,2013.0,1,0,61.0,736218,740920,664.46,73,2024
ZL101189,"Boston, MA",Charlestown,Single Family,4,2.0,2191,1982.0,2,1,168.0,1577275,1621643,719.89,10,2024
ZL101190,"Boston, MA",South Boston,Condo,4,2.0,2023,1984.0,1,0,0.0,1152419,1139833,569.66,37,2023
ZL101191,"Boston, MA",Fenway,Townhouse,2,2.0,1349,2011.0,2,1,0.0,757712,770547,561.68,20,2021
ZL101192,"Boston, MA",Allston/Brighton,Multi-Family,2,1.5,1176,2008.0,2,0,166.0,799309,789413,679.68,9,2023
ZL101193,"Boston, MA",Dorchester,Townhouse,2,2.0,1351,,2,1,100.0,598478,615996,442.99,66,2023
ZL101194,"Boston, MA",South End,Multi-Family,3,1.0,1497,1970.0,2,0,0.0,1282812,1259903,856.92,33,2023
ZL101195,"Boston, MA",Charlestown,Multi-Family,3,4.0,1589,2007.0,2,0,,1153250,1100050,725.77,9,2022
ZL101196,"Boston, MA",Fenway,Townhouse,3,2.0,1352,2014.0,2,0,0.0,806583,833387,596.59,6,2023
ZL101197,"Boston, MA",West Roxbury,Condo,2,2.5,1650,2020.0,2,1,592.0,687432,728392,416.63,13,2021
ZL101198,"Boston, MA",Beacon Hill,Townhouse,1,2.0,1505,2005.0,2,1,551.0,925709,924526,615.09,19,2021
ZL101199,"Boston, MA",Hyde Park,Condo,3,2.5,1968,1984.0,0,0,552.0,732652,707647,372.28,6,2024
ZL101200,"Boston, MA",Jamaica Plain,Condo,3,2.0,1755,1980.0,1,0,371.0,810387,823874,461.76,2,2024
ZL101201,"Boston, MA",Charlestown,Single Family,3,4.0,1978,1971.0,3,0,0.0,1309896,1344370,662.23,12,2023
ZL101202,"Boston, MA",East Boston,Multi-Family,5,3.0,1888,2001.0,3,1,0.0,1170296,1147243,619.86,17,2024
ZL101203,"Boston, MA",East Boston,Condo,4,2.0,1935,2001.0,1,0,0.0,897754,851524,463.96,7,2024
ZL101204,"Boston, MA",South Boston,Townhouse,4,2.0,1733,2016.0,3,0,0.0,1053321,1012550,607.8,42,2023
ZL101205,"Boston, MA",Charlestown,Single Family,5,3.0,1954,2020.0,1,0,0.0,1419836,1418849,726.63,5,2024
ZL101206,"Boston, MA",East Boston,Condo,4,2.5,1853,2022.0,2,0,0.0,702558,679456,379.15,11,2021
ZL101207,"Boston, MA",East Boston,Single Family,2,2.0,1593,1996.0,2,0,244.0,860038,840191,539.89,20,2024
ZL101208,"Boston, MA",Jamaica Plain,Condo,1,2.5,1432,2014.0,0,1,0.0,612779,604970,427.92,1,2022
ZL101209,"Boston, MA",South End,Condo,3,1.5,1523,1951.0,3,0,0.0,748119,726796,491.21,27,2024
ZL101210,"Boston, MA",Dorchester,Townhouse,4,2.5,1877,1993.0,2,1,126.0,746676,725957,397.8,9,2023
ZL101211,"Boston, MA",West Roxbury,Single Family,2,3.5,1619,2009.0,1,0,294.0,934372,920926,577.13,50,2022
ZL101212,"Boston, MA",Charlestown,Condo,3,3.5,1162,1986.0,3,1,335.0,506769,512287,436.12,17,2021
ZL101213,"Boston, MA",Hyde Park,Condo,3,2.0,1607,1974.0,1,0,0.0,514681,524145,320.27,8,2022
ZL101214,"Boston, MA",Beacon Hill,Condo,2,2.0,1232,2019.0,2,0,262.0,709597,711161,575.97,25,2023
ZL101215,"Boston, MA",Fenway,Condo,1,3.5,1064,2005.0,1,0,283.0,414876,419032,389.92,10,2022
ZL101216,"Boston, MA",Jamaica Plain,Single Family,3,3.5,1500,2018.0,1,0,311.0,1062133,1037422,708.09,8,2024
ZL101217,"Boston, MA",Back Bay,Condo,2,3.5,898,1993.0,1,0,0.0,527879,505421,587.84,42,2021
ZL101218,"Boston, MA",Back Bay,Condo,2,2.0,1497,2013.0,2,0,59.0,1048605,1036079,700.47,64,2022
ZL101219,"Boston, MA",East Boston,Condo,3,2.0,1401,2015.0,2,0,0.0,503544,459896,359.42,13,2021
ZL101220,"Boston, MA",Jamaica Plain,Condo,4,2.0,1492,1995.0,1,0,0.0,735038,717049,492.65,15,2023
ZL101221,"Boston, MA",Beacon Hill,Townhouse,1,1.5,986,2002.0,2,0,0.0,881717,921974,894.24,22,2024
ZL101222,"Boston, MA",Fenway,Condo,4,3.5,2132,1960.0,0,1,0.0,951237,947942,446.17,26,2023
ZL101223,"Boston, MA",East Boston,Condo,2,3.0,1243,1968.0,1,1,417.0,539297,537990,433.87,9,2024
ZL101224,"Boston, MA",Roxbury,Townhouse,5,2.0,2048,1988.0,0,0,0.0,770215,818726,376.08,15,2023
ZL101225,"Boston, MA",Back Bay,Condo,3,2.0,1311,2019.0,3,0,305.0,909229,915701,693.54,26,2023
ZL101226,"Boston, MA",Roslindale,Single Family,5,4.0,2028,1984.0,1,0,0.0,1054111,1085028,519.78,12,2023
ZL101227,"Boston, MA",Back Bay,Condo,4,3.0,2145,1959.0,0,0,0.0,1331153,1374262,620.58,15,2024
ZL101228,"Boston, MA",Charlestown,Multi-Family,3,2.0,1681,1988.0,1,0,389.0,1325622,1333105,788.59,13,2024
ZL101229,"Boston, MA",Allston/Brighton,Single Family,3,2.0,1463,1999.0,2,1,0.0,864436,836842,590.87,12,2024
ZL101230,"Boston, MA",Dorchester,Condo,4,2.5,1675,1978.0,3,1,0.0,594586,610359,354.98,16,2023
ZL101231,"Boston, MA",South End,Condo,2,1.5,1451,2016.0,1,0,0.0,828757,846398,571.16,19,2022
ZL101232,"Boston, MA",East Boston,Townhouse,2,1.0,1541,2018.0,1,1,141.0,847385,838178,549.89,4,2023
ZL101233,"Boston, MA",South End,Single Family,4,1.0,1653,1989.0,1,0,84.0,1183944,1255108,716.24,23,2021
ZL101234,"Boston, MA",Fenway,Single Family,3,2.5,1438,2022.0,2,0,0.0,967400,987080,672.74,47,2024
ZL101235,"Boston, MA",Roxbury,Single Family,2,2.0,1672,1984.0,3,0,0.0,622178,685061,372.12,25,2022
ZL101236,"Boston, MA",Roxbury,Condo,5,3.0,1666,2010.0,3,0,0.0,589713,601254,353.97,22,2024
ZL101237,"Boston, MA",Jamaica Plain,Condo,2,2.5,1383,,0,0,0.0,623439,574757,450.79,16,2022
ZL101238,"Boston, MA",East Boston,Condo,3,2.5,1742,2004.0,0,1,0.0,643408,654147,369.35,61,2022
ZL101239,"Boston, MA",South Boston,Condo,5,2.0,1948,1979.0,1,1,0.0,1116412,1113242,573.11,19,2023
ZL101240,"Boston, MA",West Roxbury,Condo,2,1.5,1808,1993.0,2,0,0.0,705340,680062,390.12,59,2022
ZL101241,"Boston, MA",Charlestown,Condo,3,3.5,1677,2019.0,0,0,0.0,887472,863581,529.2,26,2021
ZL101242,"Boston, MA",Hyde Park,Condo,2,3.0,1760,2007.0,0,0,0.0,603688,519418,343.0,49,2023
ZL101243,"Boston, MA",South End,Condo,1,2.0,877,1988.0,2,0,0.0,521792,525769,594.97,30,2024
ZL101244,"Boston, MA",East Boston,Condo,5,2.0,2054,2023.0,2,0,0.0,981826,1064398,478.01,6,2023
ZL101245,"Boston, MA",East Boston,Condo,4,3.5,1936,1974.0,1,1,0.0,589436,630525,304.46,26,2021
ZL101246,"Boston, MA",Allston/Brighton,Condo,3,2.0,2142,2005.0,0,0,0.0,773117,805905,360.93,20,2021
ZL101247,"Boston, MA",Jamaica Plain,Multi-Family,1,2.0,909,2022.0,0,0,365.0,582676,602426,641.01,5,2021
ZL101248,"Boston, MA",Roslindale,Single Family,2,2.5,1332,2004.0,3,1,504.0,712580,707628,534.97,44,2023
ZL101249,"Boston, MA",Back Bay,Townhouse,3,2.0,1281,1998.0,2,0,389.0,987126,977494,770.59,14,2024
ZL101250,"Boston, MA",Back Bay,Condo,3,2.5,1959,1956.0,1,0,566.0,1038953,1045074,530.35,10,2021
ZL101251,"Boston, MA",Jamaica Plain,Condo,3,4.0,1614,2001.0,2,0,0.0,807297,786309,500.18,7,2024
ZL101252,"Boston, MA",Mattapan,Condo,4,4.0,1795,2015.0,3,0,542.0,618927,596659,344.81,3,2022
ZL101253,"Boston, MA",Fenway,Condo,4,3.0,1459,1974.0,2,0,,696048,731740,477.07,25,2024
ZL101254,"Boston, MA",South End,Townhouse,2,2.0,1766,2000.0,1,0,0.0,1276170,1330108,722.63,2,2024
ZL101255,"Boston, MA",Hyde Park,Townhouse,2,2.0,991,,0,0,454.0,387920,375568,391.44,40,2022
ZL101256,"Boston, MA",Fenway,Single Family,3,2.0,1416,2012.0,3,1,0.0,999788,1058199,706.06,95,2023
ZL101257,"Boston, MA",Jamaica Plain,Multi-Family,2,2.0,1769,1967.0,1,0,0.0,1112479,1184338,628.87,76,2024
ZL101258,"Boston, MA",Fenway,Single Family,2,2.5,1375,2020.0,3,0,0.0,946687,919290,688.5,9,2024
ZL101259,"Boston, MA",Back Bay,Single Family,4,3.0,1851,2007.0,3,0,0.0,1488782,1579716,804.31,16,2022
ZL101260,"Boston, MA",Dorchester,Single Family,3,3.5,1547,2016.0,2,0,483.0,690725,698732,446.49,22,2022
ZL101261,"Boston, MA",Beacon Hill,Townhouse,5,1.0,2099,1998.0,2,0,,1454271,1486245,692.84,79,2023
ZL101262,"Boston, MA",Beacon Hill,Condo,3,3.0,1609,1991.0,0,0,0.0,946579,1013962,588.3,1,2023
ZL101263,"Boston, MA",Back Bay,Single Family,3,1.5,1748,2008.0,2,1,0.0,1305764,1294229,747.0,45,2022
ZL101264,"Boston, MA",South Boston,Condo,4,2.5,1906,2012.0,1,1,0.0,1190105,1181160,624.4,41,2023
ZL101265,"Boston, MA",Roxbury,Townhouse,2,3.5,1507,2014.0,1,0,0.0,685736,693106,455.03,20,2023
ZL101266,"Boston, MA",South End,Condo,2,2.0,1352,1993.0,2,0,557.0,766208,731339,566.72,71,2022
ZL101267,"Boston, MA",South End,Single Family,3,2.0,1813,1969.0,2,0,0.0,1358319,1404939,749.21,5,2023
ZL101268,"Boston, MA",Hyde Park,Condo,4,3.5,1540,1999.0,1,0,0.0,495035,488141,321.45,48,2022
ZL101269,"Boston, MA",Dorchester,Multi-Family,2,2.0,1346,2021.0,2,1,0.0,994704,961362,739.01,3,2024
ZL101270,"Boston, MA",Roxbury,Townhouse,1,2.5,858,1981.0,2,1,267.0,312936,302688,364.73,28,2022
ZL101271,"Boston, MA",Charlestown,Condo,2,3.0,1346,1987.0,2,1,585.0,580537,535106,431.31,12,2022
ZL101272,"Boston, MA",South End,Townhouse,1,3.0,1183,2016.0,2,0,0.0,927491,912463,784.02,35,2023
ZL101273,"Boston, MA",Allston/Brighton,Condo,5,3.5,1830,2002.0,2,0,0.0,702899,688842,384.1,6,2024
ZL101274,"Boston, MA",Charlestown,Condo,4,2.0,1665,2020.0,0,0,0.0,813512,840350,488.6,2,2023
ZL101275,"Boston, MA",South End,Single Family,2,2.0,1190,2022.0,3,0,0.0,904251,988055,759.87,9,2021
ZL101276,"Boston, MA",Fenway,Condo,4,2.0,1801,,3,0,263.0,887191,852263,492.61,4,2022
ZL101277,"Boston, MA",Dorchester,Single Family,3,1.5,1855,2022.0,3,1,0.0,880608,915937,474.72,13,2023
ZL101278,"Boston, MA",Mattapan,Multi-Family,3,3.5,1792,1991.0,0,0,592.0,857774,861817,478.67,30,2023
ZL101279,"Boston, MA",Dorchester,Condo,2,3.0,1140,1989.0,3,0,559.0,320743,338107,281.35,56,2022
ZL101280,"Boston, MA",Allston/Brighton,Condo,4,3.0,1888,2020.0,1,0,0.0,781399,806902,413.88,73,2024
ZL101281,"Boston, MA",South End,Townhouse,2,2.0,824,2002.0,2,1,,496009,504787,601.95,48,2021
ZL101282,"Boston, MA",Allston/Brighton,Condo,1,1.0,1264,2004.0,1,0,0.0,518540,530242,410.24,9,2023
ZL101283,"Boston, MA",Back Bay,Townhouse,2,3.0,1477,,1,1,0.0,1098914,1137618,744.02,57,2023
ZL101284,"Boston, MA",Roslindale,Condo,4,3.0,1529,1964.0,1,0,0.0,625555,629862,409.13,5,2024
ZL101285,"Boston, MA",South End,Townhouse,1,2.5,1319,2004.0,3,0,134.0,957840,1017003,726.19,36,2022
ZL101286,"Boston, MA",Roxbury,Single Family,3,3.0,1587,2018.0,2,0,0.0,765267,785206,482.21,53,2021
ZL101287,"Boston, MA",Fenway,Condo,2,1.5,1870,1990.0,2,0,167.0,1032192,1004589,551.97,5,2024
ZL101288,"Boston, MA",Dorchester,Multi-Family,2,1.0,1285,2023.0,2,0,473.0,802730,837114,624.69,14,2023
ZL101289,"Boston, MA",Beacon Hill,Townhouse,3,1.5,1576,2020.0,2,0,108.0,1129573,1171462,716.73,46,2023
ZL101290,"Boston, MA",Back Bay,Single Family,4,2.5,1677,1995.0,0,1,0.0,1568890,1493513,935.53,55,2023
ZL101291,"Boston, MA",Fenway,Single Family,4,3.0,1838,1952.0,2,0,0.0,1022422,1074260,556.27,13,2023
ZL101292,"Boston, MA",Mattapan,Condo,2,2.5,1407,1967.0,1,1,0.0,415459,404587,295.28,23,2023
ZL101293,"Boston, MA",Hyde Park,Single Family,4,3.5,1940,2010.0,2,0,0.0,885619,807105,456.5,21,2022
ZL101294,"Boston, MA",Fenway,Condo,4,2.0,1721,1988.0,2,0,0.0,941682,908497,547.17,5,2023
ZL101295,"Boston, MA",Jamaica Plain,Townhouse,1,1.5,723,1993.0,2,0,0.0,315955,317549,437.01,44,2021
ZL101296,"Boston, MA",Jamaica Plain,Townhouse,1,3.0,1023,2001.0,2,0,510.0,509794,513350,498.33,17,2023
ZL101297,"Boston, MA",Fenway,Condo,5,3.0,2039,1990.0,2,0,0.0,987146,1053525,484.13,14,2023
ZL101298,"Boston, MA",Jamaica Plain,Single Family,3,3.0,1557,2023.0,2,0,74.0,866686,881765,556.64,10,2023
ZL101299,"Boston, MA",Charlestown,Condo,5,4.0,1997,2015.0,2,0,0.0,942596,939323,472.01,94,2023
ZL101300,"Boston, MA",Roslindale,Condo,3,2.5,1247,2012.0,2,1,0.0,454250,439883,364.27,54,2022
ZL101301,"Boston, MA",South Boston,Condo,1,3.5,1278,2011.0,3,0,,671931,724064,525.77,14,2023
ZL101302,"Boston, MA",Charlestown,Townhouse,2,2.5,1121,2002.0,0,0,495.0,825508,803026,736.4,15,2023
ZL101303,"Boston, MA",Mattapan,Condo,3,3.0,1866,2019.0,0,0,0.0,596656,554720,319.75,22,2021
ZL101304,"Boston, MA",Roslindale,Condo,2,3.0,1338,2010.0,0,0,181.0,509737,542100,380.97,17,2021
ZL101305,"Boston, MA",Back Bay,Condo,3,3.5,1297,1973.0,2,0,457.0,779454,721080,600.97,10,2024
ZL101306,"Boston, MA",Dorchester,Single Family,3,3.0,2231,2021.0,2,0,0.0,1303297,1435511,584.18,4,2023
ZL101307,"Boston, MA",South End,Multi-Family,5,1.0,2137,2017.0,3,0,0.0,1793114,1776372,839.08,14,2023
ZL101308,"Boston, MA",Roxbury,Condo,4,1.0,1683,2013.0,2,0,158.0,734881,753281,436.65,31,2024
ZL101309,"Boston, MA",Mattapan,Condo,2,2.0,1566,2020.0,2,0,199.0,538100,550819,343.61,6,2023
ZL101310,"Boston, MA",Allston/Brighton,Single Family,5,2.5,2412,2005.0,3,0,498.0,1531186,1464014,634.82,21,2024
ZL101311,"Boston, MA",East Boston,Multi-Family,3,3.0,1719,1971.0,0,0,414.0,1167257,1234043,679.03,4,2024
ZL101312,"Boston, MA",West Roxbury,Condo,2,4.0,1331,1997.0,1,1,0.0,557136,572845,418.58,21,2023
ZL101313,"Boston, MA",Hyde Park,Condo,2,3.0,974,1978.0,3,0,453.0,296031,266507,303.93,14,2023
ZL101314,"Boston, MA",Dorchester,Multi-Family,3,2.5,1576,1998.0,0,1,0.0,895825,911184,568.42,26,2023
ZL101315,"Boston, MA",Fenway,Condo,2,2.0,1774,2017.0,3,1,496.0,891137,933886,502.33,18,2023
ZL101316,"Boston, MA",Roxbury,Multi-Family,5,1.5,2199,1994.0,1,1,429.0,1187689,1123080,540.1,15,2023
ZL101317,"Boston, MA",Jamaica Plain,Condo,3,2.0,1710,1982.0,3,1,0.0,677890,703677,396.43,35,2023
ZL101318,"Boston, MA",Allston/Brighton,Single Family,2,1.5,1483,2022.0,0,0,0.0,802291,784283,540.99,13,2021
ZL101319,"Boston, MA",West Roxbury,Townhouse,2,2.5,1012,1995.0,3,0,0.0,488123,471122,482.33,43,2023
ZL101320,"Boston, MA",Jamaica Plain,Townhouse,4,4.0,1744,2022.0,0,1,186.0,1127835,1110459,646.69,40,2024
ZL101321,"Boston, MA",Fenway,Single Family,5,1.5,1925,1992.0,0,1,0.0,1098005,1143289,570.39,3,2022
ZL101322,"Boston, MA",Allston/Brighton,Single Family,3,2.0,1996,2020.0,1,0,0.0,1250471,1208702,626.49,17,2023
ZL101323,"Boston, MA",Dorchester,Condo,5,2.0,2426,1996.0,1,0,524.0,710513,720585,292.87,15,2022
ZL101324,"Boston, MA",South Boston,Condo,4,3.5,2061,2012.0,3,0,0.0,1262971,1253382,612.8,7,2024
ZL101325,"Boston, MA",Beacon Hill,Condo,3,2.0,1429,2018.0,0,0,0.0,968225,952566,677.55,32,2023
ZL101326,"Boston, MA",Dorchester,Condo,2,3.0,1612,1963.0,2,1,0.0,494696,495666,306.88,10,2023
ZL101327,"Boston, MA",Allston/Brighton,Townhouse,2,1.5,1007,1981.0,2,0,510.0,509597,496164,506.05,18,2024
ZL101328,"Boston, MA",Back Bay,Multi-Family,1,2.5,1026,1962.0,0,1,112.0,1003146,1056487,977.73,11,2024
ZL101329,"Boston, MA",West Roxbury,Townhouse,2,3.5,1439,2019.0,1,0,0.0,852398,833266,592.35,9,2023
ZL101330,"Boston, MA",West Roxbury,Condo,4,3.0,1958,2018.0,2,0,0.0,894637,911968,456.91,3,2022
